1,OM,0,,,,package_weight,10001,10500,237.44,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,10501,11000,247.46,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,11001,11500,257.48,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,11501,12000,267.5,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,12001,12500,277.53,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,12501,13000,287.55,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,13001,13500,297.57,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,13501,14000,307.59,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,14001,14500,317.61,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,14501,15000,327.63,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,15001,15500,337.65,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,15501,16000,347.67,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,16001,16500,357.69,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,16501,17000,367.71,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,17001,17500,377.73,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,17501,18000,387.75,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,18001,18500,397.77,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,18501,19000,407.79,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,19001,19500,417.81,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,19501,20000,427.83,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,20001,20500,437.85,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,20501,21000,447.87,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,21001,21500,457.89,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,21501,22000,467.91,0,EMS Shipping (9-15 Working Days),ems
1,OM,0,,,,package_weight,22001,22500,477.93,0,EMS Shipping (9-15 Working Days),ems
