2016-03-10 5:23:38 - PHP Warning:  include_once(mobile/view/default/template/checkout/include/billing_address_from.tpl): failed to open stream: No such file or directory in E:\www\opencart\charles_0127\Application\mobile\view\default\template\checkout\include\payment_method.tpl on line 33
2016-03-10 5:23:38 - PHP Warning:  include_once(): Failed opening 'mobile/view/default/template/checkout/include/billing_address_from.tpl' for inclusion (include_path='.;D:\xampp2\php\PEAR') in E:\www\opencart\charles_0127\Application\mobile\view\default\template\checkout\include\payment_method.tpl on line 33
2016-03-10 5:23:51 - PHP Warning:  filemtime(): stat failed for catalog/view/theme/default/stylesheet/account.css in E:\www\opencart\charles_0127\Application\system\library\document.php on line 47
2016-03-10 5:23:51 - PHP Warning:  filemtime(): stat failed for catalog/view/javascript/Address.js in E:\www\opencart\charles_0127\Application\system\library\document.php on line 67
2016-03-10 7:03:59 - PHP Warning:  fopen(E:/www/opencart/charles_0127//download/test): failed to open stream: No such file or directory in E:\www\opencart\charles_0127\myadmin034j8so9t\controller\common\home.php on line 99
2016-03-10 7:03:59 - PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in E:\www\opencart\charles_0127\myadmin034j8so9t\controller\common\home.php on line 101
2016-03-10 7:03:59 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in E:\www\opencart\charles_0127\myadmin034j8so9t\controller\common\home.php on line 103
2016-03-10 7:04:00 - PHP Notice:  Undefined index: filter_store_id in E:\www\opencart\charles_0127\myadmin034j8so9t\model\catalog\review.php on line 105
2016-03-10 7:04:00 - PHP Notice:  Undefined index: filter_status in E:\www\opencart\charles_0127\myadmin034j8so9t\model\catalog\review.php on line 117
2016-03-10 7:04:00 - PHP Notice:  Undefined index: filter_is_publish in E:\www\opencart\charles_0127\myadmin034j8so9t\model\catalog\review.php on line 121
2016-03-10 7:32:23 - PHP Warning:  filemtime(): stat failed for catalog/view/theme/default/stylesheet/account.css in E:\www\opencart\charles_0127\Application\system\library\document.php on line 47
2016-03-10 7:32:23 - PHP Warning:  filemtime(): stat failed for catalog/view/javascript/User.js in E:\www\opencart\charles_0127\Application\system\library\document.php on line 67
2016-03-10 7:35:04 - PHP Warning:  filemtime(): stat failed for catalog/view/theme/default/stylesheet/account.css in E:\www\opencart\charles_0127\Application\system\library\document.php on line 47
2016-03-10 7:35:04 - PHP Warning:  filemtime(): stat failed for catalog/view/javascript/User.js in E:\www\opencart\charles_0127\Application\system\library\document.php on line 67
2016-03-10 7:48:32 - PHP Warning:  Invalid argument supplied for foreach() in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\product\category.tpl on line 52
2016-03-10 7:48:40 - PHP Warning:  Invalid argument supplied for foreach() in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\product\category.tpl on line 52
2016-03-10 7:48:47 - PHP Warning:  Invalid argument supplied for foreach() in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\product\category.tpl on line 52
2016-03-10 7:48:59 - PHP Warning:  Invalid argument supplied for foreach() in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\product\category.tpl on line 52
2016-03-10 7:49:20 - PHP Warning:  Missing argument 4 for ModelAccountCustomer::bingding(), called in E:\www\opencart\charles_0127\Application\catalog\controller\account\login.php on line 400 and defined in E:\www\opencart\charles_0127\Application\model\account\customer.php on line 286
2016-03-10 7:52:23 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 7:52:23 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 8:05:48 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 8:05:48 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 8:05:54 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 8:05:54 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 8:06:03 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 8:06:03 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 8:08:36 - PHP Warning:  Invalid argument supplied for foreach() in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\product\category.tpl on line 52
2016-03-10 8:08:48 - PHP Warning:  Invalid argument supplied for foreach() in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\product\category.tpl on line 52
2016-03-10 8:09:06 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 8:09:06 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 8:09:06 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 8:09:06 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 8:09:28 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 8:09:28 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 8:09:28 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 8:09:28 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 8:09:39 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 8:09:39 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 8:09:39 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 8:09:39 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 8:11:52 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 8:11:52 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 8:11:52 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 8:11:52 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 8:12:43 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 8:12:43 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 8:12:43 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 8:12:43 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 8:16:18 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 8:16:18 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
2016-03-10 8:16:18 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 75
2016-03-10 8:16:18 - PHP Warning:  in_array() expects parameter 2 to be array, null given in E:\www\opencart\charles_0127\Application\catalog\view\theme\default\template\checkout\include\cart_product.tpl on line 76
